,clean_reviews,class,stars
1160,"Tengo un problema que antes no tenia, me dice que no tengo conexión a internet aunque si la tengo y no puedo averiguar los horarios de los omnibus, la reinstale y me paso lo mismo... si alguien me puede ayudar lo agradezco!",2,4
1161,"Holaaaaaa Me encantaría que la app pudiera mandar información al usuario, como por ejemplo ""tenga presente que han camuy buenaiado horarios en sus líneas Selecciónadas"" y tener guardados las líneas que cada uno usa. Sería fantástico!",2,4
1162,"Bastante buena Habría que actualizar algunas paradas y rutas que parecen desfasadas y sería fenomenal que al mostrar todas las opciónes de rutas, te permita filtrar por orden de llegada así puedes escoger a cuál parada ir",2,5
1163,Muy buena!!! a mi me sirve cantidad ya q hace pocos meses vivo en Mdeo y con esta aplicación m muevo re bien x todo Mdeo. La recomiendo para gente del interior y turistas. Saludos,2,5
1164,En estos últimos año esta hhorrible o no te da los horarios o se tranca,0,1
1165,Deberían incluir los ómnibus interdepartamentales para poder realizar comuy buenainaciónes (metropolitano) y resultaría mas útil la aplicación de todos modos esta muy buena y es ajil cundo la utilizo,2,5
1166,"Excelente app, te da la hora exacta de los buses inclusive en horarios nocturnos y con líneas ex raincoop...",2,5
1167,"Me encantó! La verdad me sorprendió lo bien que funcióna, y es bastante útil, además de que responden a la gente que tiene fallos con la App. Excelente.",2,5
1168,"Muy Buena aplicación, muy fácil de usar y bastante completa con los horarios de ómnibus pero le faltan algunos horarios en la noche y no es muy precisa con los horarios que pasan los ómnibus por cada parada",2,5
1169,Están hhorribles los horarios. No son nada que ver a la realidad.,0,1
1170,Pésima. Lo lamento pero no puedo valorarla de otra forma. Ni me muestra el mapa ni me muestra recorridos ni lineas ni nada cuando le agrego una direccióncción. Sólo una pantalla en blanco muestra.,0,1
1171,excelente app muy simple precisa y fácil de usar pero sobre todo muy precisa peroecta para quien no cinoce las calles y necesita llegar a algún lado,2,5
1172,Me gusta mucho la interfaz! Tiene las paradas que necesito asi que diez puntos,2,5
1173,Sigan así!! Y espero que los usuarios no desactiven la publicidad o donen algo. ;),2,5
1174,"Capó!!! Estaría bueno agregar ciudad de la costa, aunque se q no hay nada publicado :""(",2,5
1175,La calle Ramón de Santiago no existe. Fue un pasaje vecinal hace muchos años atrás.,2,4
1176,Esta muy buena permite saber exactamente cuando pasaran los ómnibus en cada parada.,2,5
1177,Excelente aplicación aunque debería tener los horarios de todo el día de todas formas es muy util,2,5
1178,La mejorrr para moverse en mdeo,2,4
1179,Excelente. La verdad me encantá. Mucho mejor que la app de cutcsa. Sigan así,2,5
1180,"Excelente app, en diseño y funciónalidades",2,5
1181,muy buena fácil de usar muy recomendable,2,5
1182,"Muy buena app, sirve.",2,5
1183,Útil y funcióna de manera sencilla,2,5
1184,muy buena app,1,3
1185,Ok,2,5
1186,Excelente!,2,4
1187,Importante .,2,4
1188,excelente,2,5
1189,Buena,2,5
1190,"Perfecta Pero tengo un problema aveces me salta el mapa y la ubicación pero NO aparecen las paradas y no se como hacerlas reaparecer, saben como se hace ese es el único inconveniente que me ah dado.",2,4
1191,"Es casi peroecta. Yo le agregaría un estimativo de cuánto duraría aproximadamente el viaje, que supongo no será muy difícil y a veces es útil. Es un poco molesto a veces la sensibilidad que tiene el mapa (al acercarlo/alejarlo se te marcan puntos donde pones los dedos), pero supongo que es cosa del aparato. El resto está impecable",2,4
1192,esta aplicación me vive salvando la vida. lo único que tiene de malo es que estoy tan acostumuy buenarada a usarla que desp cuando tengo que buscar los horarios de los interdepartmentales en internet me quiero matar con las planillas inmundas todas mal hechas de copsa. arriba matunguis!!!,2,5
1193,"Muy buena!! Los choferes a veces se pasan los horarios alegremente por las nalgas pero eso no es culpa de la app,muy pero muy práctica y útil.",2,5
1194,"BUENA
SE DEMORA UN POCO EN AGARRAR LA ONDA PERO LA MEJOR FORMA QUE ENCONTRÉ ES MARCAR EN EL MAPA ORIGEN Y DESTINO Y VER LUEGO LOS RECORRIDOS DA UNA IDEA DE CUAL SERÍA MÁS RÁPIDO, CUANDO TENGA BÚSQUEDA POR VOZ LE DOY 10, ORIGEN, DECIR CALLE E INTERSECCIÓN, DESTINO IGUAL Y QUE ME MUESTRE PARADAS Y RECORRIDO MÁS CORTO, HORARIOS ETC.",2,4
1195,"Facil de usar y los horarios coinciden. Es intuitivo, la opción de ""como llegar a"" que muestra los ómnibus que te dejan en el lugar y los que te dejan cerca además de permitir buscar resultados con transbordo está muy buena.",2,5
1196,"No funcióna el Widget. El error dice ""El Widget a dejado de funciónar"" La versión es la última descargada. La descargué hoy mismo. La desinstalé y la volví a instalar.",0,2
1197,Me encanta Es la mejor app q existe lo único que le agregaría son los locales de carga de tarjeta stm después +10 puntos,2,5
1198,"Bien hasta ahora Siempre me sirvió, pero en ciudad vieja estan mal los recorridos",2,5
1199,"Buenisima Es muy útil, no salgo sin revisar la aplicación",2,5
1200,Excelente. Gran ayuda con destino y horarios de bus Muy bueno,2,5
1201,Bastante buena Ayuda casi siempre con exactitud,1,3
1202,"Excelente aplicación, merecidas todas las donaciónes",2,5
1203,La mejor App Felicitaciónes !!! Es genial!,2,5
1204,Muy bue,2,5
1205,Un desastre,0,1
1206,Buena Me sirvió de mucho,2,5
1207,Es bastante exacta.,2,5
1208,Super útil,2,5
1209,Rapida de entender,2,4
1210,Muy util,2,5
1211,"Excelente! Muy buena, la uso todos los días, capaz que a veces le erra la hora que pasa el bondi. Pero estoy 99% seguro de que es culpa de los bondis que no respetan sus propios horarios",2,5
1212,La uso desde el primer momento en que salió la aplicación y la verdad es muy completa y acertada para las necesidades que tiene uno como usuario del transporte.,2,5
1213,Excelente Me encanta y funcióna excelente y el diseño es genial.,2,5
1214,"buena app pero hay forma de descargar los mapas para tenerlos offline? la otra app vieja no la pude usar en android 6.0+ pq se me cerraba la verdad que la amaba por poder usarla sin internet, me podrias ayudar con esto? GRACIAS!",1,3
1215,Hace falta mas lineas Pongan lineas a ciudades dormitorio y mas compañias de omnibus porfavor. Porque siempre viajo para aquellos lados y a veces me equivoco de linea.,1,3
1216,Recomendable Se soluciónó el problema de las paradas. Gracias,2,4
1217,Sigan así Es muy útil esta aplicación. Muchas gracias por meterle ganas y mantenerla actualizada,2,5
1218,Excelente... Al igual que su hermana mayor....muy recomendable...además ocupa menos memoria!!!,2,5
1219,Muy bueno La emuy buenaoca hasta en la hora.,2,5
1220,Muy útil,2,5
1221,Impecable,2,5
1222,"Muy buena
Matungos, la verdad muy buena app, las funciónes muy bien tamuy buenaien, andan como deben (descartando lo del server de im), me gustaria tirarte 1 par de ideas si no tomas a mal: 1- Estaria bueno corregir lo de las rutas, que parecen no doblar las esquinas, muchas veces cruzan por encima de las manzanas. 2- La app deberia almacenar internamente los recorridos (creo que no lo hace) y solo consultar los horarios a la im. Asi por lo menos poder ver los recorridos si esta caido el server de im. Saludos",2,5
1223,"Muy buena El 328 no figura en la parada 2071, me parece que no aparece el recorrido de él. No es el mismo que pasa por el estadio. Saludos",2,5
1224,"Buena app! Funcióna correctamente, cuenta con todo lo necesario de lo que buscaba en una app como esta! :)",2,5
1225,Hola! Sería útil agregar los lugares de recarga de la tarjeta STM.,2,5
1226,En ocasiones no es tan certero,2,4
1227,Si con esta actualización volvieron las paradas gracias.,2,5
1228,Me sirve Cumple su función gracias.,2,5
1229,Muy útil,2,5
1230,Muy útil,2,5
1231,Increíble ésta app,2,5
1232,"La dejaron peor Desaparecieron las paradas, solo habia que arreglar los horarios",0,2
1233,Excelente Muy útil y fácil de usar! !!,2,5
1234,"Excelente app
No podemos culpar al creador si los servidores de la imm no funciónan. Esta app es muy útil sin ver la pantalla llena de publicidad molesta. El desarrollador se preocupa en escuchar y satisfacer las necesidades de los usuarios. Seguro encontrara soluciónes a todos los reclamos. He notado que a algunos amigos le ha costado un poco acostumuy buenararse a la interfaz. Tal vez para quien recién lo instala no es muy intuitiva. Yo no tuve problemas porque vengo de la versión anterior. Saludos y felicitaciónes",2,5
1235,"Imprescindible La verdad nada para decir, una aplicación muy bien lograda y digna de pago si fuera necesario. Es una lástima que los servidores de la IMM sean tan inestables e inoportunos en algunos momentos",2,5
1236,"Transferir app a sd Muy buena app solo un detalle, que la versión anterior me dejaba pasar la app a una tarjeta sd. Ahora solo me permite mantenerla en el dispositivo. Se podrá hacer algo para camuy buenaiar esto? Gracias!!!",2,4
1237,"Muy útil Me gustaría además poder ver los horarios de más de una línea simultáneamente, muchas veces me sirve más de uno en la misma parada y tengo que mirar uno por uno. De todas modos genial",2,4
1238,A la info GPS de los buses nk vas a poder acceder no? Seguro harías mil veces mejor app vos que esos giles de como ir... Una lástima.,2,5
1239,"Muy Útil Muy buena app muy util siempre la tengo, si ando en ómnibus siempre me estoy guiando con ella, muy recomendable! Felicitaciónes!",2,5
1240,"Esta bien.. Esta completa, lo que hecho en falta es poder ver el bus que espero como sucede en la app de cutcsa. Esta bueno poder ver donde viene tu bus. Por ahora tendré amuy buenaas instaladas, espero que la imm implemente esto en breve. Gracias por una app muy util.",2,4
1241,Aplicación genial Faltan líneas. Y un canal de quejas ya que coetc no respeta ni horarios ni frecuencias.,2,5
1242,STM MVDEO Muy buena y completa He encontrado todo lo q necesito,2,4
1243,"funcióna impecable, xaomi redmi 3 felicitaciónes, matungo.",2,5
1244,Stm Montevideo,2,4
1245,Muy buena. La. Aplicación Excelente.,2,5
1246,Excelente Nada más que decir.,2,5
1247,Excelente Muy útil,2,5
1248,Exelente!,2,5
1249,"Pero tiene algunos problemas contra mi (?) No actualiza mi localización, parece que siempre estoy em mi casa, por lo que al principio no dejaba verme otras paradas. Esto lo solucióne añadiendo mis paradas favoritas. Pero ahora no me carga la info de las mismas a menos que este conectada a wifi. Con el 3g del cel no logro ver nada nunca :(",1,3
1250,"""El 21"" Me gustaría si pueden modificar el programa e incluir las líneas que tenía RAINCOOP. Y que pasa con los fin de semana? No funcióna a veces la aplicación. Igual muy buena! Pero corrijan eso cuando puedan. Gracias!",2,4
1251,"Problemas de horario
A veces te dicen bien los horarios, a veces no... ayer por ejemplo me fui a tomar el 147 o 148 en mercedes y convención, los cuales salian de la aduana 21 14 y 21 30 yo llegue 21 15 a la parada lo tome 21 50. Luego fui a tomarme un 185 o 186 en lucas obes y joaquin suarez, los cuales pasaban 23 25 y 23 30 respectivamente, llegue a la parada 23 20 lo tome 23 50, no se de quien es la culpa pero o los ómnibus modifican sus horarios para que coincidan o les exigir a los omnibus que pasen en hora, saludos.",1,3
1252,"Unexpected code No quiero bajar la puntuación porque en realidad la aplicación es genial, pero desde hoy sale un cartel rojo abajo que dice unexpected code cuando se busca los horarios de una línea. No pude soluciónarlo de ninguna manera y eso es súper importante",1,3
1253,"Bien y mal La aplicación está bien, hace su trabajo. El problema son los ómnibus que hacen lo que se les canta, pasan a la hora que se les canta, te dejan tirado en un turno, y un largo etc.",1,3
1254,"Me gusta y me ha sido bastante útil, aunq hoy tuve todo el dia un inconveniente el cual no me permitía visualizar los horarios. En su lugar aparecía un letrero rojo, q aparentemente decía q estaba no disponible. GRACIAS!",2,4
1255,"Una sugerencia Esta buena lo único q le agregaría seria, en el recorrido de cada linea en cada salida los horarios a los q pasa x otras paradas, por ejemplo, el 405 salio de peñarol a las 7.40 a q hora deberia pasar x la medica uruguaya",2,4
1256,"Excelente Funcióna excelente. Trabajo haciendo tramites en la calle y me sirve para saber que omnibus tomarme de un lado al otro, para ver que recorrido hace, donde tengo que bajarme, a que hora pasa el ómnibus(es muy preciso). La uso todos los días",2,5
1257,"Muy buena app pero tiene que ser sin conexión
Macho cuando las personas están en la calle es que quieren averiguar lo que sea de ómnibus. Tenés que lograr hacerlo sin conexión el mapa las líneas y las paradas. La aplicación está muy buena pero tener que tener conexión a Internet la hace una mierda. Conclusión arreglarlo en cuanto puedas",2,5
1258,"Un desastre Sea de quien sea la culpa, la app no sirve y acá comentamos y votamos la app prpoiamente dicha. Horarios ficticios, otros que desaparecen, etc. Muy mal.",0,1
